epoch,acc,loss
0,0.8513,0.5152456606288751
1,0.9231333333333334,0.25744257326622805
2,0.9412666666666667,0.1947601790924867
3,0.9518333333333333,0.15808977787295977
4,0.9605666666666667,0.1317896613938113
5,0.9648666666666667,0.11504224225630363
6,0.9689,0.10182200575942794
7,0.9721333333333333,0.09090167174140612
8,0.9742833333333333,0.08450003228013714
9,0.97655,0.07690407731942832
